row	column	cor	p	group	DiffExp
6098	T.cells_CD8	PIWIL2	 4.857143e-01	3.287230e-01	UDS	0
6099	CytolyticScore	PIWIL2	 4.857143e-01	3.287230e-01	UDS	0
6100	T.cells_CD8	PLAC1	-2.571429e-01	6.227872e-01	UDS	0
6101	CytolyticScore	PLAC1	-5.428571e-01	2.657026e-01	UDS	0
6102	T.cells_CD8	PLEKHA5	-3.714286e-01	4.684781e-01	UDS	0
6103	CytolyticScore	PLEKHA5	-7.142857e-01	1.107872e-01	UDS	0
6104	T.cells_CD8	POTEA	NA	NA	UDS	0
6105	CytolyticScore	POTEA	NA	NA	UDS	0
6106	T.cells_CD8	POTEB	 1.309307e-01	8.047262e-01	UDS	0
6107	CytolyticScore	POTEB	-1.309307e-01	8.047262e-01	UDS	0
6108	T.cells_CD8	POTEC	NA	NA	UDS	0
6109	CytolyticScore	POTEC	NA	NA	UDS	0
6110	T.cells_CD8	POTED	NA	NA	UDS	0
6111	CytolyticScore	POTED	NA	NA	UDS	0
6112	T.cells_CD8	POTEE	-6.546537e-01	1.583024e-01	UDS	0
6113	CytolyticScore	POTEE	-6.546537e-01	1.583024e-01	UDS	0
6114	T.cells_CD8	POTEG	-5.070926e-01	3.045588e-01	UDS	0
6115	CytolyticScore	POTEG	-6.761234e-01	1.403574e-01	UDS	0
6116	T.cells_CD8	POTEH	NA	NA	UDS	0
6117	CytolyticScore	POTEH	NA	NA	UDS	0
6118	T.cells_CD8	PRAME	-2.571429e-01	6.227872e-01	UDS	1
6119	CytolyticScore	PRAME	 8.571429e-02	8.717434e-01	UDS	1
6120	T.cells_CD8	PRM1	NA	NA	UDS	0
6121	CytolyticScore	PRM1	NA	NA	UDS	0
6122	T.cells_CD8	PRM2	NA	NA	UDS	0
6123	CytolyticScore	PRM2	NA	NA	UDS	0
6124	T.cells_CD8	PRSS50	-3.946649e-01	4.387393e-01	UDS	0
6125	CytolyticScore	PRSS50	-5.768179e-01	2.307323e-01	UDS	0
6126	T.cells_CD8	PRSS54	-3.927922e-01	4.411128e-01	UDS	0
6127	CytolyticScore	PRSS54	 1.309307e-01	8.047262e-01	UDS	0
6128	T.cells_CD8	PRSS55	 5.408987e-01	2.677777e-01	UDS	0
6129	CytolyticScore	PRSS55	 3.042555e-01	5.576994e-01	UDS	0
6130	T.cells_CD8	RBM46	 8.116794e-01	4.985759e-02	UDS	0
6131	CytolyticScore	RBM46	 5.217939e-01	2.883432e-01	UDS	0
6132	T.cells_CD8	RGS22	-6.000000e-01	2.080000e-01	UDS	0
6133	CytolyticScore	RGS22	-8.857143e-01	1.884548e-02	UDS	0
6134	T.cells_CD8	RNF17	 9.856108e-01	3.090857e-04	UDS	0
6135	CytolyticScore	RNF17	 7.537023e-01	8.352328e-02	UDS	0
6136	T.cells_CD8	ROPN1	 2.704494e-01	6.042167e-01	UDS	0
6137	CytolyticScore	ROPN1	 1.014185e-01	8.483938e-01	UDS	0
6138	T.cells_CD8	SAGE1	 1.309307e-01	8.047262e-01	UDS	0
6139	CytolyticScore	SAGE1	-1.309307e-01	8.047262e-01	UDS	0
6140	T.cells_CD8	SEMG1	NA	NA	UDS	0
6141	CytolyticScore	SEMG1	NA	NA	UDS	0
6142	T.cells_CD8	SLCO6A1	-6.546537e-01	1.583024e-01	UDS	0
6143	CytolyticScore	SLCO6A1	-6.546537e-01	1.583024e-01	UDS	0
6144	T.cells_CD8	SPA17	 4.285714e-01	3.965015e-01	UDS	0
6145	CytolyticScore	SPA17	-2.857143e-02	9.571545e-01	UDS	0
6146	T.cells_CD8	SPACA3	 4.394802e-01	3.832209e-01	UDS	0
6147	CytolyticScore	SPACA3	 2.704494e-01	6.042167e-01	UDS	0
6148	T.cells_CD8	SPAG1	 8.857143e-01	1.884548e-02	UDS	0
6149	CytolyticScore	SPAG1	 6.000000e-01	2.080000e-01	UDS	0
6150	T.cells_CD8	SPAG17	 2.571429e-01	6.227872e-01	UDS	0
6151	CytolyticScore	SPAG17	-2.571429e-01	6.227872e-01	UDS	0
6152	T.cells_CD8	SPAG4	 1.428571e-01	7.871720e-01	UDS	0
6153	CytolyticScore	SPAG4	 5.428571e-01	2.657026e-01	UDS	0
6154	T.cells_CD8	SPAG6	-1.159542e-01	8.268482e-01	UDS	0
6155	CytolyticScore	SPAG6	 8.696566e-02	8.698804e-01	UDS	0
6156	T.cells_CD8	SPAG8	 5.428571e-01	2.657026e-01	UDS	0
6157	CytolyticScore	SPAG8	 5.428571e-01	2.657026e-01	UDS	0
6158	T.cells_CD8	SPAG9	-4.285714e-01	3.965015e-01	UDS	0
6159	CytolyticScore	SPAG9	-6.000000e-01	2.080000e-01	UDS	0
6160	T.cells_CD8	SPANXA1	NA	NA	UDS	0
6161	CytolyticScore	SPANXA1	NA	NA	UDS	0
6162	T.cells_CD8	SPANXA2	NA	NA	UDS	0
6163	CytolyticScore	SPANXA2	NA	NA	UDS	0
6164	T.cells_CD8	SPANXB1	 1.309307e-01	8.047262e-01	UDS	0
6165	CytolyticScore	SPANXB1	-1.309307e-01	8.047262e-01	UDS	0
6166	T.cells_CD8	SPANXC	NA	NA	UDS	0
6167	CytolyticScore	SPANXC	NA	NA	UDS	0
6168	T.cells_CD8	SPANXD	NA	NA	UDS	0
6169	CytolyticScore	SPANXD	NA	NA	UDS	0
6170	T.cells_CD8	SPANXN1	NA	NA	UDS	0
6171	CytolyticScore	SPANXN1	NA	NA	UDS	0
6172	T.cells_CD8	SPANXN2	NA	NA	UDS	0
6173	CytolyticScore	SPANXN2	NA	NA	UDS	0
6174	T.cells_CD8	SPANXN3	 6.546537e-01	1.583024e-01	UDS	0
6175	CytolyticScore	SPANXN3	 6.546537e-01	1.583024e-01	UDS	0
6176	T.cells_CD8	SPANXN4	NA	NA	UDS	0
6177	CytolyticScore	SPANXN4	NA	NA	UDS	0
6178	T.cells_CD8	SPANXN5	NA	NA	UDS	0
6179	CytolyticScore	SPANXN5	NA	NA	UDS	0
6180	T.cells_CD8	SPATA19	 6.546537e-01	1.583024e-01	UDS	0
6181	CytolyticScore	SPATA19	 6.546537e-01	1.583024e-01	UDS	0
6182	T.cells_CD8	SPEF2	 8.571429e-02	8.717434e-01	UDS	0
6183	CytolyticScore	SPEF2	-2.000000e-01	7.040000e-01	UDS	0
6184	T.cells_CD8	SPO11	NA	NA	UDS	0
6185	CytolyticScore	SPO11	NA	NA	UDS	0
6186	T.cells_CD8	SSX1	-6.761234e-01	1.403574e-01	UDS	0
6187	CytolyticScore	SSX1	-8.451543e-01	3.410942e-02	UDS	0
6188	T.cells_CD8	SSX2	-6.546537e-01	1.583024e-01	UDS	0
6189	CytolyticScore	SSX2	-6.546537e-01	1.583024e-01	UDS	0
6190	T.cells_CD8	SSX2B	-6.546537e-01	1.583024e-01	UDS	0
6191	CytolyticScore	SSX2B	-6.546537e-01	1.583024e-01	UDS	0
6192	T.cells_CD8	SSX3	-6.546537e-01	1.583024e-01	UDS	0
6193	CytolyticScore	SSX3	-6.546537e-01	1.583024e-01	UDS	0
6194	T.cells_CD8	SSX4	-6.546537e-01	1.583024e-01	UDS	0
6195	CytolyticScore	SSX4	-6.546537e-01	1.583024e-01	UDS	0
6196	T.cells_CD8	SSX4B	-6.761234e-01	1.403574e-01	UDS	0
6197	CytolyticScore	SSX4B	-8.451543e-01	3.410942e-02	UDS	0
6198	T.cells_CD8	SSX5	-3.380617e-01	5.122253e-01	UDS	0
6199	CytolyticScore	SSX5	-3.380617e-01	5.122253e-01	UDS	0
6200	T.cells_CD8	SSX6	-4.857143e-01	3.287230e-01	UDS	0
6201	CytolyticScore	SSX6	 2.857143e-02	9.571545e-01	UDS	0
6202	T.cells_CD8	SSX7	NA	NA	UDS	0
6203	CytolyticScore	SSX7	NA	NA	UDS	0
6204	T.cells_CD8	SSX9	-6.546537e-01	1.583024e-01	UDS	0
6205	CytolyticScore	SSX9	-6.546537e-01	1.583024e-01	UDS	0
6206	T.cells_CD8	SYCE1	-5.797710e-02	9.131318e-01	UDS	0
6207	CytolyticScore	SYCE1	-2.029199e-01	6.997980e-01	UDS	0
6208	T.cells_CD8	SYCP1	-6.546537e-01	1.583024e-01	UDS	0
6209	CytolyticScore	SYCP1	-6.546537e-01	1.583024e-01	UDS	0
6210	T.cells_CD8	TAF7L	-8.285714e-01	4.156268e-02	UDS	0
6211	CytolyticScore	TAF7L	-1.000000e+00	0.000000e+00	UDS	0
6212	T.cells_CD8	TDRD1	 9.276337e-01	7.665844e-03	UDS	0
6213	CytolyticScore	TDRD1	 6.957252e-01	1.247893e-01	UDS	0
6214	T.cells_CD8	TDRD6	 4.285714e-01	3.965015e-01	UDS	0
6215	CytolyticScore	TDRD6	 8.571429e-02	8.717434e-01	UDS	0
6216	T.cells_CD8	TEKT5	 3.142857e-01	5.440933e-01	UDS	0
6217	CytolyticScore	TEKT5	-2.857143e-02	9.571545e-01	UDS	0
6218	T.cells_CD8	TEX101	 1.517942e-01	7.740575e-01	UDS	0
6219	CytolyticScore	TEX101	 5.161002e-01	2.945837e-01	UDS	0
6220	T.cells_CD8	TEX14	-7.714286e-01	7.239650e-02	UDS	0
6221	CytolyticScore	TEX14	-4.857143e-01	3.287230e-01	UDS	0
6222	T.cells_CD8	TEX15	-3.142857e-01	5.440933e-01	UDS	0
6223	CytolyticScore	TEX15	-7.714286e-01	7.239650e-02	UDS	0
6224	T.cells_CD8	TFDP3	-1.309307e-01	8.047262e-01	UDS	0
6225	CytolyticScore	TFDP3	-3.927922e-01	4.411128e-01	UDS	0
6226	T.cells_CD8	THEG	-7.775419e-01	6.872694e-02	UDS	0
6227	CytolyticScore	THEG	-3.042555e-01	5.576994e-01	UDS	0
6228	T.cells_CD8	TMEFF1	-7.714286e-01	7.239650e-02	UDS	0
6229	CytolyticScore	TMEFF1	-9.428571e-01	4.804665e-03	UDS	0
6230	T.cells_CD8	TMEFF2	-8.571429e-02	8.717434e-01	UDS	0
6231	CytolyticScore	TMEFF2	 8.571429e-02	8.717434e-01	UDS	0
6232	T.cells_CD8	TMEM108	 2.000000e-01	7.040000e-01	UDS	0
6233	CytolyticScore	TMEM108	 3.714286e-01	4.684781e-01	UDS	0
6234	T.cells_CD8	TMPRSS12	 1.309307e-01	8.047262e-01	UDS	0
6235	CytolyticScore	TMPRSS12	-1.309307e-01	8.047262e-01	UDS	0
6236	T.cells_CD8	TPPP2	 7.775419e-01	6.872694e-02	UDS	0
6237	CytolyticScore	TPPP2	 7.775419e-01	6.872694e-02	UDS	0
6238	T.cells_CD8	TPTE	-6.546537e-01	1.583024e-01	UDS	0
6239	CytolyticScore	TPTE	-6.546537e-01	1.583024e-01	UDS	0
6240	T.cells_CD8	TSGA10	 4.857143e-01	3.287230e-01	UDS	0
6241	CytolyticScore	TSGA10	 8.571429e-02	8.717434e-01	UDS	0
6242	T.cells_CD8	TSPY1	-6.546537e-01	1.583024e-01	UDS	0
6243	CytolyticScore	TSPY1	-6.546537e-01	1.583024e-01	UDS	0
6244	T.cells_CD8	TSPY2	-6.546537e-01	1.583024e-01	UDS	0
6245	CytolyticScore	TSPY2	-6.546537e-01	1.583024e-01	UDS	0
6246	T.cells_CD8	TSPY3	-5.070926e-01	3.045588e-01	UDS	0
6247	CytolyticScore	TSPY3	-6.761234e-01	1.403574e-01	UDS	0
6248	T.cells_CD8	TSSK6	-8.571429e-02	8.717434e-01	UDS	0
6249	CytolyticScore	TSSK6	 2.000000e-01	7.040000e-01	UDS	0
6250	T.cells_CD8	TTK	-3.714286e-01	4.684781e-01	UDS	0
6251	CytolyticScore	TTK	-4.285714e-01	3.965015e-01	UDS	0
6252	T.cells_CD8	TULP2	 5.428571e-01	2.657026e-01	UDS	0
6253	CytolyticScore	TULP2	 6.000000e-01	2.080000e-01	UDS	0
6254	T.cells_CD8	VENTXP1	NA	NA	UDS	0
6255	CytolyticScore	VENTXP1	NA	NA	UDS	0
6256	T.cells_CD8	XAGE1A	-3.035884e-02	9.544757e-01	UDS	0
6257	CytolyticScore	XAGE1A	-3.035884e-02	9.544757e-01	UDS	0
6258	T.cells_CD8	XAGE1B	-1.159542e-01	8.268482e-01	UDS	0
6259	CytolyticScore	XAGE1B	-3.188741e-01	5.379006e-01	UDS	0
6260	T.cells_CD8	XAGE1C	-3.035884e-02	9.544757e-01	UDS	0
6261	CytolyticScore	XAGE1C	-3.035884e-02	9.544757e-01	UDS	0
6262	T.cells_CD8	XAGE1D	 3.035884e-02	9.544757e-01	UDS	0
6263	CytolyticScore	XAGE1D	 3.035884e-02	9.544757e-01	UDS	0
6264	T.cells_CD8	XAGE1E	-3.035884e-02	9.544757e-01	UDS	0
6265	CytolyticScore	XAGE1E	-3.035884e-02	9.544757e-01	UDS	0
6266	T.cells_CD8	XAGE2	-5.070926e-01	3.045588e-01	UDS	0
6267	CytolyticScore	XAGE2	-6.761234e-01	1.403574e-01	UDS	0
6268	T.cells_CD8	XAGE3	NA	NA	UDS	0
6269	CytolyticScore	XAGE3	NA	NA	UDS	0
6270	T.cells_CD8	XAGE5	-6.546537e-01	1.583024e-01	UDS	0
6271	CytolyticScore	XAGE5	-6.546537e-01	1.583024e-01	UDS	0
6272	T.cells_CD8	ZNF165	 5.428571e-01	2.657026e-01	UDS	0
6273	CytolyticScore	ZNF165	 1.428571e-01	7.871720e-01	UDS	0
6274	T.cells_CD8	ZNF645	 5.408987e-01	2.677777e-01	UDS	0
6275	CytolyticScore	ZNF645	 3.042555e-01	5.576994e-01	UDS	0
6276	T.cells_CD8	CD99	 2.571429e-01	6.227872e-01	UDS	0
6277	CytolyticScore	CD99	-2.857143e-02	9.571545e-01	UDS	0
6278	T.cells_CD8	PHOX2B	 3.927922e-01	4.411128e-01	UDS	0
6279	CytolyticScore	PHOX2B	 3.927922e-01	4.411128e-01	UDS	0
6280	T.cells_CD8	CytolyticScore	 9.276337e-01	7.665844e-03	ML	NA
6281	T.cells_CD8	ACRBP	 8.857143e-01	1.884548e-02	ML	0
6282	CytolyticScore	ACRBP	 9.856108e-01	3.090857e-04	ML	0
6283	T.cells_CD8	ACTL8	-2.898855e-02	9.565294e-01	ML	0
6284	CytolyticScore	ACTL8	 1.323529e-01	8.026298e-01	ML	0
6285	T.cells_CD8	ACVR1B	 4.857143e-01	3.287230e-01	ML	0
6286	CytolyticScore	ACVR1B	 4.928054e-01	3.206326e-01	ML	0
6287	T.cells_CD8	ADAM2	NA	NA	ML	0
6288	CytolyticScore	ADAM2	NA	NA	ML	0
6289	T.cells_CD8	ADAM29	NA	NA	ML	0
6290	CytolyticScore	ADAM29	NA	NA	ML	0
6291	T.cells_CD8	AKAP3	-7.714286e-01	7.239650e-02	ML	0
6292	CytolyticScore	AKAP3	-6.667367e-01	1.480898e-01	ML	0
6293	T.cells_CD8	AKAP4	NA	NA	ML	0
6294	CytolyticScore	AKAP4	NA	NA	ML	0
6295	T.cells_CD8	ANKRD30BP2	NA	NA	ML	0
6296	CytolyticScore	ANKRD30BP2	NA	NA	ML	0
6297	T.cells_CD8	ANKRD45	 2.571429e-01	6.227872e-01	ML	0
6298	CytolyticScore	ANKRD45	 1.739313e-01	7.417339e-01	ML	0
6299	T.cells_CD8	ARMC3	-1.517942e-01	7.740575e-01	ML	0
6300	CytolyticScore	ARMC3	 3.080206e-02	9.538115e-01	ML	0
6301	T.cells_CD8	ARX	-2.125119e-01	6.860309e-01	ML	0
6302	CytolyticScore	ARX	-6.160411e-02	9.077107e-01	ML	0
6303	T.cells_CD8	ATAD2	 3.714286e-01	4.684781e-01	ML	0
6304	CytolyticScore	ATAD2	 3.768512e-01	4.614828e-01	ML	0
6305	T.cells_CD8	ATIC	-8.571429e-02	8.717434e-01	ML	0
6306	CytolyticScore	ATIC	 2.898855e-02	9.565294e-01	ML	0
6307	T.cells_CD8	BAGE2	 3.927922e-01	4.411128e-01	ML	0
6308	CytolyticScore	BAGE2	 1.328422e-01	8.019088e-01	ML	0
6309	T.cells_CD8	BRDT	 7.775419e-01	6.872694e-02	ML	0
6310	CytolyticScore	BRDT	 5.487955e-01	2.594489e-01	ML	0
6311	T.cells_CD8	CABYR	-2.857143e-02	9.571545e-01	ML	0
6312	CytolyticScore	CABYR	 5.797710e-02	9.131318e-01	ML	0
6313	T.cells_CD8	CAGE1	 8.571429e-02	8.717434e-01	ML	0
6314	CytolyticScore	CAGE1	-1.449428e-01	7.841084e-01	ML	0
6315	T.cells_CD8	CALR3	 6.761234e-01	1.403574e-01	ML	0
6316	CytolyticScore	CALR3	 8.574929e-01	2.901536e-02	ML	0
6317	T.cells_CD8	CCDC110	-7.142857e-01	1.107872e-01	ML	0
6318	CytolyticScore	CCDC110	-7.247138e-01	1.032428e-01	ML	0
6319	T.cells_CD8	CCDC33	 6.546537e-01	1.583024e-01	ML	0
6320	CytolyticScore	CCDC33	 6.642112e-01	1.502004e-01	ML	0
6321	T.cells_CD8	CCDC36	 3.142857e-01	5.440933e-01	ML	0
6322	CytolyticScore	CCDC36	 2.608970e-01	6.175338e-01	ML	0
6323	T.cells_CD8	CCDC62	 8.571429e-02	8.717434e-01	ML	0
6324	CytolyticScore	CCDC62	 0.000000e+00	1.000000e+00	ML	0
6325	T.cells_CD8	CCDC83	-5.070926e-01	3.045588e-01	ML	0
6326	CytolyticScore	CCDC83	-2.229482e-01	6.711187e-01	ML	0
6327	T.cells_CD8	CEP290	-4.285714e-01	3.965015e-01	ML	0
6328	CytolyticScore	CEP290	-3.768512e-01	4.614828e-01	ML	0
6329	T.cells_CD8	CEP55	 2.571429e-01	6.227872e-01	ML	0
6330	CytolyticScore	CEP55	 3.768512e-01	4.614828e-01	ML	0
6331	T.cells_CD8	COX6B2	 2.571429e-01	6.227872e-01	ML	0
6332	CytolyticScore	COX6B2	 1.739313e-01	7.417339e-01	ML	0
6333	T.cells_CD8	CPXCR1	 6.761234e-01	1.403574e-01	ML	0
6334	CytolyticScore	CPXCR1	 8.574929e-01	2.901536e-02	ML	0
6335	T.cells_CD8	CR1	 8.285714e-01	4.156268e-02	ML	0
6336	CytolyticScore	CR1	 9.276337e-01	7.665844e-03	ML	0
6337	T.cells_CD8	CRISP2	NA	NA	ML	0
6338	CytolyticScore	CRISP2	NA	NA	ML	0
6339	T.cells_CD8	CSAG1	 4.394802e-01	3.832209e-01	ML	0
6340	CytolyticScore	CSAG1	 3.772969e-01	4.609093e-01	ML	0
6341	T.cells_CD8	CSAG2	 4.394802e-01	3.832209e-01	ML	0
6342	CytolyticScore	CSAG2	 3.772969e-01	4.609093e-01	ML	0
6343	T.cells_CD8	CT45A1	NA	NA	ML	0
6344	CytolyticScore	CT45A1	NA	NA	ML	0
6345	T.cells_CD8	CT45A2	NA	NA	ML	0
6346	CytolyticScore	CT45A2	NA	NA	ML	0
6347	T.cells_CD8	CT45A3	NA	NA	ML	0
6348	CytolyticScore	CT45A3	NA	NA	ML	0
6349	T.cells_CD8	CT45A5	 3.927922e-01	4.411128e-01	ML	0
6350	CytolyticScore	CT45A5	 1.328422e-01	8.019088e-01	ML	0
6351	T.cells_CD8	CT45A6	NA	NA	ML	0
6352	CytolyticScore	CT45A6	NA	NA	ML	0
6353	T.cells_CD8	CT47A1	NA	NA	ML	0
6354	CytolyticScore	CT47A1	NA	NA	ML	0
6355	T.cells_CD8	CT47A10	NA	NA	ML	0
6356	CytolyticScore	CT47A10	NA	NA	ML	0
6357	T.cells_CD8	CT47A11	NA	NA	ML	0
6358	CytolyticScore	CT47A11	NA	NA	ML	0
6359	T.cells_CD8	CT47A2	NA	NA	ML	0
6360	CytolyticScore	CT47A2	NA	NA	ML	0
6361	T.cells_CD8	CT47A3	NA	NA	ML	0
6362	CytolyticScore	CT47A3	NA	NA	ML	0
6363	T.cells_CD8	CT47A4	NA	NA	ML	0
6364	CytolyticScore	CT47A4	NA	NA	ML	0
6365	T.cells_CD8	CT47A5	NA	NA	ML	0
6366	CytolyticScore	CT47A5	NA	NA	ML	0
6367	T.cells_CD8	CT47A6	NA	NA	ML	0
6368	CytolyticScore	CT47A6	NA	NA	ML	0
6369	T.cells_CD8	CT47A7	NA	NA	ML	0
6370	CytolyticScore	CT47A7	NA	NA	ML	0
6371	T.cells_CD8	CT47A8	NA	NA	ML	0
6372	CytolyticScore	CT47A8	NA	NA	ML	0
6373	T.cells_CD8	CT47A9	NA	NA	ML	0
6374	CytolyticScore	CT47A9	NA	NA	ML	0
6375	T.cells_CD8	CT47B1	NA	NA	ML	0
6376	CytolyticScore	CT47B1	NA	NA	ML	0
6377	T.cells_CD8	CT55	-5.797710e-02	9.131318e-01	ML	0
6378	CytolyticScore	CT55	 1.911765e-01	7.167289e-01	ML	0
6379	T.cells_CD8	CT83	 3.927922e-01	4.411128e-01	ML	0
6380	CytolyticScore	CT83	 1.328422e-01	8.019088e-01	ML	0
6381	T.cells_CD8	CTAG1A	 5.408987e-01	2.677777e-01	ML	0
6382	CytolyticScore	CTAG1A	 7.888935e-01	6.214485e-02	ML	0
6383	T.cells_CD8	CTAG1B	NA	NA	ML	0
6384	CytolyticScore	CTAG1B	NA	NA	ML	0
6385	T.cells_CD8	CTAG2	NA	NA	ML	0
6386	CytolyticScore	CTAG2	NA	NA	ML	0
6387	T.cells_CD8	CTAGE1	 3.042555e-01	5.576994e-01	ML	0
6388	CytolyticScore	CTAGE1	 3.086975e-01	5.516623e-01	ML	0
6389	T.cells_CD8	CTAGE3P	-3.142857e-01	5.440933e-01	ML	0
6390	CytolyticScore	CTAGE3P	-2.898855e-01	5.773518e-01	ML	0
6391	T.cells_CD8	CTAGE5	 8.571429e-02	8.717434e-01	ML	0
6392	CytolyticScore	CTAGE5	-1.449428e-01	7.841084e-01	ML	0
6393	T.cells_CD8	CTCFL	 5.408987e-01	2.677777e-01	ML	0
6394	CytolyticScore	CTCFL	 7.888935e-01	6.214485e-02	ML	0
6395	T.cells_CD8	CTNNA2	 3.142857e-01	5.440933e-01	ML	0
6396	CytolyticScore	CTNNA2	 3.188741e-01	5.379006e-01	ML	0
6397	T.cells_CD8	DCAF12	 2.571429e-01	6.227872e-01	ML	0
6398	CytolyticScore	DCAF12	 3.188741e-01	5.379006e-01	ML	0
6399	T.cells_CD8	DDX43	 5.797710e-02	9.131318e-01	ML	0
6400	CytolyticScore	DDX43	 7.352941e-02	8.899047e-01	ML	0
6401	T.cells_CD8	DDX53	NA	NA	ML	0
6402	CytolyticScore	DDX53	NA	NA	ML	0
6403	T.cells_CD8	DKKL1	 7.714286e-01	7.239650e-02	ML	0
6404	CytolyticScore	DKKL1	 4.928054e-01	3.206326e-01	ML	0
6405	T.cells_CD8	DMRT1	 1.309307e-01	8.047262e-01	ML	0
6406	CytolyticScore	DMRT1	 3.985267e-01	4.338577e-01	ML	0
6407	T.cells_CD8	DNAJB8	NA	NA	ML	0
6408	CytolyticScore	DNAJB8	NA	NA	ML	0
6409	T.cells_CD8	DPPA2	NA	NA	ML	0
6410	CytolyticScore	DPPA2	NA	NA	ML	0
6411	T.cells_CD8	DSCR8	 1.309307e-01	8.047262e-01	ML	0
6412	CytolyticScore	DSCR8	 3.985267e-01	4.338577e-01	ML	0
6413	T.cells_CD8	ELOVL4	 5.428571e-01	2.657026e-01	ML	0
6414	CytolyticScore	ELOVL4	 7.537023e-01	8.352328e-02	ML	0
6415	T.cells_CD8	EPPIN	 6.546537e-01	1.583024e-01	ML	0
6416	CytolyticScore	EPPIN	 6.642112e-01	1.502004e-01	ML	0
6417	T.cells_CD8	FAM133A	 6.571429e-01	1.561749e-01	ML	0
6418	CytolyticScore	FAM133A	 8.696566e-01	2.437689e-02	ML	0
6419	T.cells_CD8	FAM46D	 4.394802e-01	3.832209e-01	ML	0
6420	CytolyticScore	FAM46D	 3.772969e-01	4.609093e-01	ML	0
6421	T.cells_CD8	FATE1	 6.571429e-01	1.561749e-01	ML	0
6422	CytolyticScore	FATE1	 8.406680e-01	3.605757e-02	ML	0
6423	T.cells_CD8	FBXO39	 9.428571e-01	4.804665e-03	ML	0
6424	CytolyticScore	FBXO39	 8.116794e-01	4.985759e-02	ML	0
6425	T.cells_CD8	FMR1NB	NA	NA	ML	0
6426	CytolyticScore	FMR1NB	NA	NA	ML	0
6427	T.cells_CD8	FTHL17	NA	NA	ML	0
6428	CytolyticScore	FTHL17	NA	NA	ML	0
6429	T.cells_CD8	GAGE1	 1.309307e-01	8.047262e-01	ML	0
6430	CytolyticScore	GAGE1	 3.985267e-01	4.338577e-01	ML	0
6431	T.cells_CD8	GAGE12B	NA	NA	ML	0
6432	CytolyticScore	GAGE12B	NA	NA	ML	0
6433	T.cells_CD8	GAGE12C	NA	NA	ML	0
6434	CytolyticScore	GAGE12C	NA	NA	ML	0
6435	T.cells_CD8	GAGE12D	NA	NA	ML	0
6436	CytolyticScore	GAGE12D	NA	NA	ML	0
6437	T.cells_CD8	GAGE12E	NA	NA	ML	0
6438	CytolyticScore	GAGE12E	NA	NA	ML	0
6439	T.cells_CD8	GAGE12F	NA	NA	ML	0
6440	CytolyticScore	GAGE12F	NA	NA	ML	0
6441	T.cells_CD8	GAGE12G	NA	NA	ML	0
6442	CytolyticScore	GAGE12G	NA	NA	ML	0
6443	T.cells_CD8	GAGE12H	NA	NA	ML	0
6444	CytolyticScore	GAGE12H	NA	NA	ML	0
6445	T.cells_CD8	GAGE12I	NA	NA	ML	0
6446	CytolyticScore	GAGE12I	NA	NA	ML	0
6447	T.cells_CD8	GAGE12J	NA	NA	ML	0
6448	CytolyticScore	GAGE12J	NA	NA	ML	0
6449	T.cells_CD8	GAGE13	NA	NA	ML	0
6450	CytolyticScore	GAGE13	NA	NA	ML	0
6451	T.cells_CD8	GAGE2A	NA	NA	ML	0
6452	CytolyticScore	GAGE2A	NA	NA	ML	0
6453	T.cells_CD8	GPAT2	-2.000000e-01	7.040000e-01	ML	0
6454	CytolyticScore	GPAT2	-1.159542e-01	8.268482e-01	ML	0
6455	T.cells_CD8	GPATCH2	 2.857143e-02	9.571545e-01	ML	0
6456	CytolyticScore	GPATCH2	 2.898855e-02	9.565294e-01	ML	0
6457	T.cells_CD8	HEMGN	-2.732295e-01	6.003546e-01	ML	0
6458	CytolyticScore	HEMGN	-1.848123e-01	7.259377e-01	ML	0
6459	T.cells_CD8	HORMAD1	 2.857143e-02	9.571545e-01	ML	0
6460	CytolyticScore	HORMAD1	 1.159542e-01	8.268482e-01	ML	0
6461	T.cells_CD8	HORMAD2	 6.546537e-01	1.583024e-01	ML	0
6462	CytolyticScore	HORMAD2	 6.642112e-01	1.502004e-01	ML	0
6463	T.cells_CD8	HSPB9	 1.739313e-01	7.417339e-01	ML	0
6464	CytolyticScore	HSPB9	 1.617647e-01	7.594695e-01	ML	0
6465	T.cells_CD8	IGF2BP3	 1.428571e-01	7.871720e-01	ML	0
6466	CytolyticScore	IGF2BP3	 4.348283e-01	3.888653e-01	ML	0
6467	T.cells_CD8	IGSF11	-2.571429e-01	6.227872e-01	ML	0
6468	CytolyticScore	IGSF11	-5.507825e-01	2.573693e-01	ML	0
6469	T.cells_CD8	IL13RA2	 7.142857e-01	1.107872e-01	ML	0
6470	CytolyticScore	IL13RA2	 8.116794e-01	4.985759e-02	ML	0
6471	T.cells_CD8	KDM5B	 8.857143e-01	1.884548e-02	ML	0
6472	CytolyticScore	KDM5B	 6.957252e-01	1.247893e-01	ML	0
6473	T.cells_CD8	KIAA0100	 8.857143e-01	1.884548e-02	ML	0
6474	CytolyticScore	KIAA0100	 8.116794e-01	4.985759e-02	ML	0
6475	T.cells_CD8	KIF20B	-7.714286e-01	7.239650e-02	ML	0
6476	CytolyticScore	KIF20B	-6.667367e-01	1.480898e-01	ML	0
6477	T.cells_CD8	KIF2C	 3.714286e-01	4.684781e-01	ML	0
6478	CytolyticScore	KIF2C	 4.348283e-01	3.888653e-01	ML	0
